Date,Model,UseCase,TokenCostUSD,InfraCostUSD,LicenseCostUSD,MonitoringCostUSD,StorageCostUSD,BudgetUSD,TotalCostUSD
2025-08-04,Gemini-Pro,Code Review Assistant,7.06,30.0,60.0,10.0,6.67,333.33,113.73
2025-08-04,Gemini-Pro,Content Generation,17.66,30.0,60.0,10.0,6.67,400.0,124.33
2025-08-04,Gemini-Pro,Customer Support Bot,17.07,30.0,60.0,10.0,6.67,500.0,123.74
2025-08-04,Gemini-Pro,Data Analysis Tool,11.41,30.0,60.0,10.0,6.67,300.0,118.08
2025-08-05,Claude-3.5,Code Review Assistant,11.76,33.33,66.67,10.0,6.67,333.33,128.43
2025-08-05,Claude-3.5,Content Generation,37.44,33.33,66.67,10.0,6.67,400.0,154.11
2025-08-05,Claude-3.5,Customer Support Bot,27.99,33.33,66.67,10.0,6.67,500.0,144.66
2025-08-05,Claude-3.5,Data Analysis Tool,14.25,33.33,66.67,10.0,6.67,300.0,130.92
2025-08-05,Custom Fine-tuned,Code Review Assistant,6.28,26.67,50.0,10.0,6.67,333.33,99.62
2025-08-05,Custom Fine-tuned,Content Generation,22.97,26.67,50.0,10.0,6.67,400.0,116.31
2025-08-05,Custom Fine-tuned,Customer Support Bot,15.4,26.67,50.0,10.0,6.67,500.0,108.74
2025-08-05,Custom Fine-tuned,Data Analysis Tool,7.36,26.67,50.0,10.0,6.67,300.0,100.7
2025-08-05,GPT-4,Code Review Assistant,17.06,40.0,83.33,10.0,6.67,333.33,157.06
2025-08-05,GPT-4,Content Generation,53.18,40.0,83.33,10.0,6.67,400.0,193.18
2025-08-05,GPT-4,Customer Support Bot,23.31,40.0,83.33,10.0,6.67,500.0,163.31
2025-08-05,GPT-4,Data Analysis Tool,18.1,40.0,83.33,10.0,6.67,300.0,158.1
2025-08-05,Gemini-Pro,Code Review Assistant,10.46,30.0,60.0,10.0,6.67,333.33,117.13
2025-08-05,Gemini-Pro,Content Generation,32.9,30.0,60.0,10.0,6.67,400.0,139.57
2025-08-05,Gemini-Pro,Customer Support Bot,19.22,30.0,60.0,10.0,6.67,500.0,125.89
2025-08-05,Gemini-Pro,Data Analysis Tool,9.92,30.0,60.0,10.0,6.67,300.0,116.59
2025-08-06,Claude-3.5,Code Review Assistant,12.25,33.33,66.67,10.0,6.67,333.33,128.92
2025-08-06,Claude-3.5,Content Generation,24.4,33.33,66.67,10.0,6.67,400.0,141.07
2025-08-06,Claude-3.5,Customer Support Bot,27.61,33.33,66.67,10.0,6.67,500.0,144.28
2025-08-06,Claude-3.5,Data Analysis Tool,9.59,33.33,66.67,10.0,6.67,300.0,126.26
2025-08-06,Custom Fine-tuned,Code Review Assistant,10.77,26.67,50.0,10.0,6.67,333.33,104.11
2025-08-06,Custom Fine-tuned,Content Generation,21.73,26.67,50.0,10.0,6.67,400.0,115.07
2025-08-06,Custom Fine-tuned,Customer Support Bot,12.35,26.67,50.0,10.0,6.67,500.0,105.69
2025-08-06,Custom Fine-tuned,Data Analysis Tool,5.95,26.67,50.0,10.0,6.67,300.0,99.29
2025-08-06,GPT-4,Code Review Assistant,13.81,40.0,83.33,10.0,6.67,333.33,153.81
2025-08-06,GPT-4,Content Generation,42.99,40.0,83.33,10.0,6.67,400.0,182.99
2025-08-06,GPT-4,Customer Support Bot,28.2,40.0,83.33,10.0,6.67,500.0,168.2
2025-08-06,GPT-4,Data Analysis Tool,15.01,40.0,83.33,10.0,6.67,300.0,155.01
2025-08-06,Gemini-Pro,Code Review Assistant,10.01,30.0,60.0,10.0,6.67,333.33,116.68
2025-08-06,Gemini-Pro,Content Generation,38.02,30.0,60.0,10.0,6.67,400.0,144.69
2025-08-06,Gemini-Pro,Customer Support Bot,13.07,30.0,60.0,10.0,6.67,500.0,119.74
2025-08-06,Gemini-Pro,Data Analysis Tool,9.51,30.0,60.0,10.0,6.67,300.0,116.18
2025-08-07,Claude-3.5,Code Review Assistant,14.72,33.33,66.67,10.0,6.67,333.33,131.39
2025-08-07,Claude-3.5,Content Generation,31.12,33.33,66.67,10.0,6.67,400.0,147.79
2025-08-07,Claude-3.5,Customer Support Bot,20.26,33.33,66.67,10.0,6.67,500.0,136.93
2025-08-07,Claude-3.5,Data Analysis Tool,13.73,33.33,66.67,10.0,6.67,300.0,130.4
2025-08-07,Custom Fine-tuned,Code Review Assistant,6.42,26.67,50.0,10.0,6.67,333.33,99.76
2025-08-07,Custom Fine-tuned,Content Generation,18.64,26.67,50.0,10.0,6.67,400.0,111.98
2025-08-07,Custom Fine-tuned,Customer Support Bot,15.8,26.67,50.0,10.0,6.67,500.0,109.14
2025-08-07,Custom Fine-tuned,Data Analysis Tool,6.64,26.67,50.0,10.0,6.67,300.0,99.98
2025-08-07,GPT-4,Code Review Assistant,17.34,40.0,83.33,10.0,6.67,333.33,157.34
2025-08-07,GPT-4,Content Generation,64.77,40.0,83.33,10.0,6.67,400.0,204.77
2025-08-07,GPT-4,Customer Support Bot,33.92,40.0,83.33,10.0,6.67,500.0,173.92
2025-08-07,GPT-4,Data Analysis Tool,18.49,40.0,83.33,10.0,6.67,300.0,158.49
2025-08-07,Gemini-Pro,Code Review Assistant,8.54,30.0,60.0,10.0,6.67,333.33,115.21
2025-08-07,Gemini-Pro,Content Generation,41.56,30.0,60.0,10.0,6.67,400.0,148.23
2025-08-07,Gemini-Pro,Customer Support Bot,15.27,30.0,60.0,10.0,6.67,500.0,121.94
2025-08-07,Gemini-Pro,Data Analysis Tool,9.82,30.0,60.0,10.0,6.67,300.0,116.49
2025-08-08,Claude-3.5,Code Review Assistant,11.23,33.33,66.67,10.0,6.67,333.33,127.9
2025-08-08,Claude-3.5,Content Generation,37.99,33.33,66.67,10.0,6.67,400.0,154.66
2025-08-08,Claude-3.5,Customer Support Bot,20.31,33.33,66.67,10.0,6.67,500.0,136.98
2025-08-08,Claude-3.5,Data Analysis Tool,13.02,33.33,66.67,10.0,6.67,300.0,129.69
2025-08-08,Custom Fine-tuned,Code Review Assistant,7.9,26.67,50.0,10.0,6.67,333.33,101.24
2025-08-08,Custom Fine-tuned,Content Generation,15.66,26.67,50.0,10.0,6.67,400.0,109.0
2025-08-08,Custom Fine-tuned,Customer Support Bot,19.98,26.67,50.0,10.0,6.67,500.0,113.32
2025-08-08,Custom Fine-tuned,Data Analysis Tool,6.16,26.67,50.0,10.0,6.67,300.0,99.5
2025-08-08,GPT-4,Code Review Assistant,20.42,40.0,83.33,10.0,6.67,333.33,160.42
2025-08-08,GPT-4,Content Generation,64.39,40.0,83.33,10.0,6.67,400.0,204.39
2025-08-08,GPT-4,Customer Support Bot,25.14,40.0,83.33,10.0,6.67,500.0,165.14
2025-08-08,GPT-4,Data Analysis Tool,16.36,40.0,83.33,10.0,6.67,300.0,156.36
2025-08-08,Gemini-Pro,Code Review Assistant,11.8,30.0,60.0,10.0,6.67,333.33,118.47
2025-08-08,Gemini-Pro,Content Generation,31.64,30.0,60.0,10.0,6.67,400.0,138.31
2025-08-08,Gemini-Pro,Customer Support Bot,19.84,30.0,60.0,10.0,6.67,500.0,126.51
2025-08-08,Gemini-Pro,Data Analysis Tool,8.32,30.0,60.0,10.0,6.67,300.0,114.99
2025-08-09,Claude-3.5,Code Review Assistant,9.65,33.33,66.67,10.0,6.67,333.33,126.32
2025-08-09,Claude-3.5,Content Generation,38.61,33.33,66.67,10.0,6.67,400.0,155.28
2025-08-09,Claude-3.5,Customer Support Bot,15.12,33.33,66.67,10.0,6.67,500.0,131.79
2025-08-09,Claude-3.5,Data Analysis Tool,7.94,33.33,66.67,10.0,6.67,300.0,124.61
2025-08-09,Custom Fine-tuned,Code Review Assistant,7.6,26.67,50.0,10.0,6.67,333.33,100.94
2025-08-09,Custom Fine-tuned,Content Generation,19.53,26.67,50.0,10.0,6.67,400.0,112.87
2025-08-09,Custom Fine-tuned,Customer Support Bot,11.71,26.67,50.0,10.0,6.67,500.0,105.05
2025-08-09,Custom Fine-tuned,Data Analysis Tool,6.37,26.67,50.0,10.0,6.67,300.0,99.71
2025-08-09,GPT-4,Code Review Assistant,11.06,40.0,83.33,10.0,6.67,333.33,151.06
2025-08-09,GPT-4,Content Generation,31.88,40.0,83.33,10.0,6.67,400.0,171.88
2025-08-09,GPT-4,Customer Support Bot,24.77,40.0,83.33,10.0,6.67,500.0,164.77
2025-08-09,GPT-4,Data Analysis Tool,15.29,40.0,83.33,10.0,6.67,300.0,155.29
2025-08-09,Gemini-Pro,Code Review Assistant,9.71,30.0,60.0,10.0,6.67,333.33,116.38
2025-08-09,Gemini-Pro,Content Generation,26.49,30.0,60.0,10.0,6.67,400.0,133.16
2025-08-09,Gemini-Pro,Customer Support Bot,17.38,30.0,60.0,10.0,6.67,500.0,124.05
2025-08-09,Gemini-Pro,Data Analysis Tool,6.49,30.0,60.0,10.0,6.67,300.0,113.16
2025-08-10,Claude-3.5,Code Review Assistant,10.59,33.33,66.67,10.0,6.67,333.33,127.26
2025-08-10,Claude-3.5,Content Generation,25.89,33.33,66.67,10.0,6.67,400.0,142.56
2025-08-10,Claude-3.5,Customer Support Bot,18.85,33.33,66.67,10.0,6.67,500.0,135.52
2025-08-10,Claude-3.5,Data Analysis Tool,10.31,33.33,66.67,10.0,6.67,300.0,126.98
2025-08-10,Custom Fine-tuned,Code Review Assistant,5.13,26.67,50.0,10.0,6.67,333.33,98.47
2025-08-10,Custom Fine-tuned,Content Generation,22.7,26.67,50.0,10.0,6.67,400.0,116.04
2025-08-10,Custom Fine-tuned,Customer Support Bot,12.8,26.67,50.0,10.0,6.67,500.0,106.14
2025-08-10,Custom Fine-tuned,Data Analysis Tool,5.6,26.67,50.0,10.0,6.67,300.0,98.94
2025-08-10,GPT-4,Code Review Assistant,8.62,40.0,83.33,10.0,6.67,333.33,148.62
2025-08-10,GPT-4,Content Generation,36.41,40.0,83.33,10.0,6.67,400.0,176.41
2025-08-10,GPT-4,Customer Support Bot,28.08,40.0,83.33,10.0,6.67,500.0,168.08
2025-08-10,GPT-4,Data Analysis Tool,14.94,40.0,83.33,10.0,6.67,300.0,154.94
2025-08-10,Gemini-Pro,Code Review Assistant,12.62,30.0,60.0,10.0,6.67,333.33,119.29
2025-08-10,Gemini-Pro,Content Generation,19.01,30.0,60.0,10.0,6.67,400.0,125.68
2025-08-10,Gemini-Pro,Customer Support Bot,15.62,30.0,60.0,10.0,6.67,500.0,122.29
2025-08-10,Gemini-Pro,Data Analysis Tool,8.89,30.0,60.0,10.0,6.67,300.0,115.56
2025-08-11,Claude-3.5,Code Review Assistant,12.06,33.33,66.67,10.0,6.67,333.33,128.73
2025-08-11,Claude-3.5,Content Generation,39.05,33.33,66.67,10.0,6.67,400.0,155.72
2025-08-11,Claude-3.5,Customer Support Bot,20.71,33.33,66.67,10.0,6.67,500.0,137.38
2025-08-11,Claude-3.5,Data Analysis Tool,9.55,33.33,66.67,10.0,6.67,300.0,126.22
2025-08-11,Custom Fine-tuned,Code Review Assistant,8.22,26.67,50.0,10.0,6.67,333.33,101.56
2025-08-11,Custom Fine-tuned,Content Generation,16.72,26.67,50.0,10.0,6.67,400.0,110.06
2025-08-11,Custom Fine-tuned,Customer Support Bot,12.32,26.67,50.0,10.0,6.67,500.0,105.66
2025-08-11,Custom Fine-tuned,Data Analysis Tool,7.16,26.67,50.0,10.0,6.67,300.0,100.5
2025-08-11,GPT-4,Code Review Assistant,23.04,40.0,83.33,10.0,6.67,333.33,163.04
2025-08-11,GPT-4,Content Generation,76.89,40.0,83.33,10.0,6.67,400.0,216.89
2025-08-11,GPT-4,Customer Support Bot,27.93,40.0,83.33,10.0,6.67,500.0,167.93
2025-08-11,GPT-4,Data Analysis Tool,13.9,40.0,83.33,10.0,6.67,300.0,153.9
2025-08-11,Gemini-Pro,Code Review Assistant,13.44,30.0,60.0,10.0,6.67,333.33,120.11
2025-08-11,Gemini-Pro,Content Generation,26.81,30.0,60.0,10.0,6.67,400.0,133.48
2025-08-11,Gemini-Pro,Customer Support Bot,19.3,30.0,60.0,10.0,6.67,500.0,125.97
2025-08-11,Gemini-Pro,Data Analysis Tool,7.83,30.0,60.0,10.0,6.67,300.0,114.5
2025-08-12,Claude-3.5,Code Review Assistant,10.71,33.33,66.67,10.0,6.67,333.33,127.38
2025-08-12,Claude-3.5,Content Generation,46.63,33.33,66.67,10.0,6.67,400.0,163.3
2025-08-12,Claude-3.5,Customer Support Bot,17.81,33.33,66.67,10.0,6.67,500.0,134.48
2025-08-12,Claude-3.5,Data Analysis Tool,11.43,33.33,66.67,10.0,6.67,300.0,128.1
2025-08-12,Custom Fine-tuned,Code Review Assistant,11.67,26.67,50.0,10.0,6.67,333.33,105.01
2025-08-12,Custom Fine-tuned,Content Generation,18.64,26.67,50.0,10.0,6.67,400.0,111.98
2025-08-12,Custom Fine-tuned,Customer Support Bot,11.38,26.67,50.0,10.0,6.67,500.0,104.72
2025-08-12,Custom Fine-tuned,Data Analysis Tool,6.43,26.67,50.0,10.0,6.67,300.0,99.77
2025-08-12,GPT-4,Code Review Assistant,19.55,40.0,83.33,10.0,6.67,333.33,159.55
2025-08-12,GPT-4,Content Generation,66.72,40.0,83.33,10.0,6.67,400.0,206.72
2025-08-12,GPT-4,Customer Support Bot,29.58,40.0,83.33,10.0,6.67,500.0,169.58
2025-08-12,GPT-4,Data Analysis Tool,19.32,40.0,83.33,10.0,6.67,300.0,159.32
2025-08-12,Gemini-Pro,Code Review Assistant,14.26,30.0,60.0,10.0,6.67,333.33,120.93
2025-08-12,Gemini-Pro,Content Generation,41.86,30.0,60.0,10.0,6.67,400.0,148.53
2025-08-12,Gemini-Pro,Customer Support Bot,17.91,30.0,60.0,10.0,6.67,500.0,124.58
2025-08-12,Gemini-Pro,Data Analysis Tool,12.39,30.0,60.0,10.0,6.67,300.0,119.06
2025-08-13,Claude-3.5,Code Review Assistant,13.64,33.33,66.67,10.0,6.67,333.33,130.31
2025-08-13,Claude-3.5,Content Generation,38.07,33.33,66.67,10.0,6.67,400.0,154.74
2025-08-13,Claude-3.5,Customer Support Bot,20.97,33.33,66.67,10.0,6.67,500.0,137.64
2025-08-13,Claude-3.5,Data Analysis Tool,9.25,33.33,66.67,10.0,6.67,300.0,125.92
2025-08-13,Custom Fine-tuned,Code Review Assistant,7.99,26.67,50.0,10.0,6.67,333.33,101.33
2025-08-13,Custom Fine-tuned,Content Generation,17.85,26.67,50.0,10.0,6.67,400.0,111.19
2025-08-13,Custom Fine-tuned,Customer Support Bot,14.04,26.67,50.0,10.0,6.67,500.0,107.38
2025-08-13,Custom Fine-tuned,Data Analysis Tool,6.63,26.67,50.0,10.0,6.67,300.0,99.97
2025-08-13,GPT-4,Code Review Assistant,17.41,40.0,83.33,10.0,6.67,333.33,157.41
2025-08-13,GPT-4,Content Generation,44.27,40.0,83.33,10.0,6.67,400.0,184.27
2025-08-13,GPT-4,Customer Support Bot,30.05,40.0,83.33,10.0,6.67,500.0,170.05
2025-08-13,GPT-4,Data Analysis Tool,16.57,40.0,83.33,10.0,6.67,300.0,156.57
2025-08-13,Gemini-Pro,Code Review Assistant,9.53,30.0,60.0,10.0,6.67,333.33,116.2
2025-08-13,Gemini-Pro,Content Generation,40.25,30.0,60.0,10.0,6.67,400.0,146.92
2025-08-13,Gemini-Pro,Customer Support Bot,24.54,30.0,60.0,10.0,6.67,500.0,131.21
2025-08-13,Gemini-Pro,Data Analysis Tool,7.25,30.0,60.0,10.0,6.67,300.0,113.92
2025-08-14,Claude-3.5,Code Review Assistant,14.73,33.33,66.67,10.0,6.67,333.33,131.4
2025-08-14,Claude-3.5,Content Generation,30.59,33.33,66.67,10.0,6.67,400.0,147.26
2025-08-14,Claude-3.5,Customer Support Bot,17.99,33.33,66.67,10.0,6.67,500.0,134.66
2025-08-14,Claude-3.5,Data Analysis Tool,11.06,33.33,66.67,10.0,6.67,300.0,127.73
2025-08-14,Custom Fine-tuned,Code Review Assistant,6.32,26.67,50.0,10.0,6.67,333.33,99.66
2025-08-14,Custom Fine-tuned,Content Generation,25.92,26.67,50.0,10.0,6.67,400.0,119.26
2025-08-14,Custom Fine-tuned,Customer Support Bot,11.74,26.67,50.0,10.0,6.67,500.0,105.08
2025-08-14,Custom Fine-tuned,Data Analysis Tool,10.37,26.67,50.0,10.0,6.67,300.0,103.71
2025-08-14,GPT-4,Code Review Assistant,21.24,40.0,83.33,10.0,6.67,333.33,161.24
2025-08-14,GPT-4,Content Generation,54.96,40.0,83.33,10.0,6.67,400.0,194.96
2025-08-14,GPT-4,Customer Support Bot,29.48,40.0,83.33,10.0,6.67,500.0,169.48
2025-08-14,GPT-4,Data Analysis Tool,14.92,40.0,83.33,10.0,6.67,300.0,154.92
2025-08-14,Gemini-Pro,Code Review Assistant,9.43,30.0,60.0,10.0,6.67,333.33,116.1
2025-08-14,Gemini-Pro,Content Generation,29.48,30.0,60.0,10.0,6.67,400.0,136.15
2025-08-14,Gemini-Pro,Customer Support Bot,19.65,30.0,60.0,10.0,6.67,500.0,126.32
2025-08-14,Gemini-Pro,Data Analysis Tool,9.66,30.0,60.0,10.0,6.67,300.0,116.33
2025-08-15,Claude-3.5,Code Review Assistant,12.22,33.33,66.67,10.0,6.67,333.33,128.89
2025-08-15,Claude-3.5,Content Generation,48.68,33.33,66.67,10.0,6.67,400.0,165.35
2025-08-15,Claude-3.5,Customer Support Bot,26.02,33.33,66.67,10.0,6.67,500.0,142.69
2025-08-15,Claude-3.5,Data Analysis Tool,6.08,33.33,66.67,10.0,6.67,300.0,122.75
2025-08-15,Custom Fine-tuned,Code Review Assistant,6.32,26.67,50.0,10.0,6.67,333.33,99.66
2025-08-15,Custom Fine-tuned,Content Generation,26.53,26.67,50.0,10.0,6.67,400.0,119.87
2025-08-15,Custom Fine-tuned,Customer Support Bot,10.41,26.67,50.0,10.0,6.67,500.0,103.75
2025-08-15,Custom Fine-tuned,Data Analysis Tool,8.88,26.67,50.0,10.0,6.67,300.0,102.22
2025-08-15,GPT-4,Code Review Assistant,11.58,40.0,83.33,10.0,6.67,333.33,151.58
2025-08-15,GPT-4,Content Generation,61.77,40.0,83.33,10.0,6.67,400.0,201.77
2025-08-15,GPT-4,Customer Support Bot,31.53,40.0,83.33,10.0,6.67,500.0,171.53
2025-08-15,GPT-4,Data Analysis Tool,16.16,40.0,83.33,10.0,6.67,300.0,156.16
2025-08-15,Gemini-Pro,Code Review Assistant,8.68,30.0,60.0,10.0,6.67,333.33,115.35
2025-08-15,Gemini-Pro,Content Generation,25.5,30.0,60.0,10.0,6.67,400.0,132.17
2025-08-15,Gemini-Pro,Customer Support Bot,16.4,30.0,60.0,10.0,6.67,500.0,123.07
2025-08-15,Gemini-Pro,Data Analysis Tool,6.42,30.0,60.0,10.0,6.67,300.0,113.09
2025-08-16,Claude-3.5,Code Review Assistant,9.23,33.33,66.67,10.0,6.67,333.33,125.9
2025-08-16,Claude-3.5,Content Generation,41.23,33.33,66.67,10.0,6.67,400.0,157.9
2025-08-16,Claude-3.5,Customer Support Bot,21.65,33.33,66.67,10.0,6.67,500.0,138.32
2025-08-16,Claude-3.5,Data Analysis Tool,7.58,33.33,66.67,10.0,6.67,300.0,124.25
2025-08-16,Custom Fine-tuned,Code Review Assistant,8.06,26.67,50.0,10.0,6.67,333.33,101.4
2025-08-16,Custom Fine-tuned,Content Generation,17.81,26.67,50.0,10.0,6.67,400.0,111.15
2025-08-16,Custom Fine-tuned,Customer Support Bot,11.52,26.67,50.0,10.0,6.67,500.0,104.86
2025-08-16,Custom Fine-tuned,Data Analysis Tool,6.29,26.67,50.0,10.0,6.67,300.0,99.63
2025-08-16,GPT-4,Code Review Assistant,17.35,40.0,83.33,10.0,6.67,333.33,157.35
2025-08-16,GPT-4,Content Generation,39.36,40.0,83.33,10.0,6.67,400.0,179.36
2025-08-16,GPT-4,Customer Support Bot,27.73,40.0,83.33,10.0,6.67,500.0,167.73
2025-08-16,GPT-4,Data Analysis Tool,12.77,40.0,83.33,10.0,6.67,300.0,152.77
2025-08-16,Gemini-Pro,Code Review Assistant,9.83,30.0,60.0,10.0,6.67,333.33,116.5
2025-08-16,Gemini-Pro,Content Generation,22.47,30.0,60.0,10.0,6.67,400.0,129.14
2025-08-16,Gemini-Pro,Customer Support Bot,12.46,30.0,60.0,10.0,6.67,500.0,119.13
2025-08-16,Gemini-Pro,Data Analysis Tool,7.96,30.0,60.0,10.0,6.67,300.0,114.63
2025-08-17,Claude-3.5,Code Review Assistant,8.54,33.33,66.67,10.0,6.67,333.33,125.21
2025-08-17,Claude-3.5,Content Generation,34.34,33.33,66.67,10.0,6.67,400.0,151.01
2025-08-17,Claude-3.5,Customer Support Bot,15.21,33.33,66.67,10.0,6.67,500.0,131.88
2025-08-17,Claude-3.5,Data Analysis Tool,8.7,33.33,66.67,10.0,6.67,300.0,125.37
2025-08-17,Custom Fine-tuned,Code Review Assistant,5.58,26.67,50.0,10.0,6.67,333.33,98.92
2025-08-17,Custom Fine-tuned,Content Generation,27.43,26.67,50.0,10.0,6.67,400.0,120.77
2025-08-17,Custom Fine-tuned,Customer Support Bot,12.53,26.67,50.0,10.0,6.67,500.0,105.87
2025-08-17,Custom Fine-tuned,Data Analysis Tool,6.07,26.67,50.0,10.0,6.67,300.0,99.41
2025-08-17,GPT-4,Code Review Assistant,15.1,40.0,83.33,10.0,6.67,333.33,155.1
2025-08-17,GPT-4,Content Generation,52.69,40.0,83.33,10.0,6.67,400.0,192.69
2025-08-17,GPT-4,Customer Support Bot,26.08,40.0,83.33,10.0,6.67,500.0,166.08
2025-08-17,GPT-4,Data Analysis Tool,12.92,40.0,83.33,10.0,6.67,300.0,152.92
2025-08-17,Gemini-Pro,Code Review Assistant,8.75,30.0,60.0,10.0,6.67,333.33,115.42
2025-08-17,Gemini-Pro,Content Generation,36.02,30.0,60.0,10.0,6.67,400.0,142.69
2025-08-17,Gemini-Pro,Customer Support Bot,15.65,30.0,60.0,10.0,6.67,500.0,122.32
2025-08-17,Gemini-Pro,Data Analysis Tool,7.29,30.0,60.0,10.0,6.67,300.0,113.96
2025-08-18,Claude-3.5,Code Review Assistant,9.4,33.33,66.67,10.0,6.67,333.33,126.07
2025-08-18,Claude-3.5,Content Generation,29.41,33.33,66.67,10.0,6.67,400.0,146.08
2025-08-18,Claude-3.5,Customer Support Bot,15.71,33.33,66.67,10.0,6.67,500.0,132.38
2025-08-18,Claude-3.5,Data Analysis Tool,9.65,33.33,66.67,10.0,6.67,300.0,126.32
2025-08-18,Custom Fine-tuned,Code Review Assistant,6.53,26.67,50.0,10.0,6.67,333.33,99.87
2025-08-18,Custom Fine-tuned,Content Generation,32.51,26.67,50.0,10.0,6.67,400.0,125.85
2025-08-18,Custom Fine-tuned,Customer Support Bot,11.5,26.67,50.0,10.0,6.67,500.0,104.84
2025-08-18,Custom Fine-tuned,Data Analysis Tool,8.08,26.67,50.0,10.0,6.67,300.0,101.42
2025-08-18,GPT-4,Code Review Assistant,15.93,40.0,83.33,10.0,6.67,333.33,155.93
2025-08-18,GPT-4,Content Generation,67.39,40.0,83.33,10.0,6.67,400.0,207.39
2025-08-18,GPT-4,Customer Support Bot,25.35,40.0,83.33,10.0,6.67,500.0,165.35
2025-08-18,GPT-4,Data Analysis Tool,14.29,40.0,83.33,10.0,6.67,300.0,154.29
2025-08-18,Gemini-Pro,Code Review Assistant,8.19,30.0,60.0,10.0,6.67,333.33,114.86
2025-08-18,Gemini-Pro,Content Generation,23.17,30.0,60.0,10.0,6.67,400.0,129.84
2025-08-18,Gemini-Pro,Customer Support Bot,20.11,30.0,60.0,10.0,6.67,500.0,126.78
2025-08-18,Gemini-Pro,Data Analysis Tool,8.84,30.0,60.0,10.0,6.67,300.0,115.51
2025-08-19,Claude-3.5,Code Review Assistant,11.55,33.33,66.67,10.0,6.67,333.33,128.22
2025-08-19,Claude-3.5,Content Generation,40.02,33.33,66.67,10.0,6.67,400.0,156.69
2025-08-19,Claude-3.5,Customer Support Bot,19.98,33.33,66.67,10.0,6.67,500.0,136.65
2025-08-19,Claude-3.5,Data Analysis Tool,9.93,33.33,66.67,10.0,6.67,300.0,126.6
2025-08-19,Custom Fine-tuned,Code Review Assistant,8.08,26.67,50.0,10.0,6.67,333.33,101.42
2025-08-19,Custom Fine-tuned,Content Generation,24.33,26.67,50.0,10.0,6.67,400.0,117.67
2025-08-19,Custom Fine-tuned,Customer Support Bot,18.75,26.67,50.0,10.0,6.67,500.0,112.09
2025-08-19,Custom Fine-tuned,Data Analysis Tool,5.89,26.67,50.0,10.0,6.67,300.0,99.23
2025-08-19,GPT-4,Code Review Assistant,20.53,40.0,83.33,10.0,6.67,333.33,160.53
2025-08-19,GPT-4,Content Generation,62.84,40.0,83.33,10.0,6.67,400.0,202.84
2025-08-19,GPT-4,Customer Support Bot,34.51,40.0,83.33,10.0,6.67,500.0,174.51
2025-08-19,GPT-4,Data Analysis Tool,15.41,40.0,83.33,10.0,6.67,300.0,155.41
2025-08-19,Gemini-Pro,Code Review Assistant,7.61,30.0,60.0,10.0,6.67,333.33,114.28
2025-08-19,Gemini-Pro,Content Generation,30.42,30.0,60.0,10.0,6.67,400.0,137.09
2025-08-19,Gemini-Pro,Customer Support Bot,18.05,30.0,60.0,10.0,6.67,500.0,124.72
2025-08-19,Gemini-Pro,Data Analysis Tool,7.76,30.0,60.0,10.0,6.67,300.0,114.43
2025-08-20,Claude-3.5,Code Review Assistant,13.67,33.33,66.67,10.0,6.67,333.33,130.34
2025-08-20,Claude-3.5,Content Generation,31.61,33.33,66.67,10.0,6.67,400.0,148.28
2025-08-20,Claude-3.5,Customer Support Bot,23.29,33.33,66.67,10.0,6.67,500.0,139.96
2025-08-20,Claude-3.5,Data Analysis Tool,12.04,33.33,66.67,10.0,6.67,300.0,128.71
2025-08-20,Custom Fine-tuned,Code Review Assistant,8.45,26.67,50.0,10.0,6.67,333.33,101.79
2025-08-20,Custom Fine-tuned,Content Generation,32.39,26.67,50.0,10.0,6.67,400.0,125.73
2025-08-20,Custom Fine-tuned,Customer Support Bot,12.47,26.67,50.0,10.0,6.67,500.0,105.81
2025-08-20,Custom Fine-tuned,Data Analysis Tool,7.49,26.67,50.0,10.0,6.67,300.0,100.83
2025-08-20,GPT-4,Code Review Assistant,22.97,40.0,83.33,10.0,6.67,333.33,162.97
2025-08-20,GPT-4,Content Generation,39.67,40.0,83.33,10.0,6.67,400.0,179.67
2025-08-20,GPT-4,Customer Support Bot,22.29,40.0,83.33,10.0,6.67,500.0,162.29
2025-08-20,GPT-4,Data Analysis Tool,16.12,40.0,83.33,10.0,6.67,300.0,156.12
2025-08-20,Gemini-Pro,Code Review Assistant,13.36,30.0,60.0,10.0,6.67,333.33,120.03
2025-08-20,Gemini-Pro,Content Generation,31.77,30.0,60.0,10.0,6.67,400.0,138.44
2025-08-20,Gemini-Pro,Customer Support Bot,19.71,30.0,60.0,10.0,6.67,500.0,126.38
2025-08-20,Gemini-Pro,Data Analysis Tool,8.68,30.0,60.0,10.0,6.67,300.0,115.35
2025-08-21,Claude-3.5,Code Review Assistant,11.23,33.33,66.67,10.0,6.67,333.33,127.9
2025-08-21,Claude-3.5,Content Generation,35.87,33.33,66.67,10.0,6.67,400.0,152.54
2025-08-21,Claude-3.5,Customer Support Bot,18.28,33.33,66.67,10.0,6.67,500.0,134.95
2025-08-21,Claude-3.5,Data Analysis Tool,10.71,33.33,66.67,10.0,6.67,300.0,127.38
2025-08-21,Custom Fine-tuned,Code Review Assistant,6.51,26.67,50.0,10.0,6.67,333.33,99.85
2025-08-21,Custom Fine-tuned,Content Generation,23.7,26.67,50.0,10.0,6.67,400.0,117.04
2025-08-21,Custom Fine-tuned,Customer Support Bot,10.31,26.67,50.0,10.0,6.67,500.0,103.65
