Date,Model,UseCase,Requests,PromptTokens,CompletionTokens,Accuracy,F1Score,HallucinationRate,LatencyP95ms,Failures
2025-08-06,Claude-3.5,Data Analysis Tool,822,226872,388806,0.8967,0.8962,0.0466,1488,4
2025-08-06,Gemini-Pro,Customer Support Bot,2998,626582,482678,0.8842,0.8705,0.0455,1451,13
2025-08-06,Gemini-Pro,Content Generation,1875,1473750,1539375,0.8894,0.8743,0.0419,1513,6
2025-08-06,Gemini-Pro,Code Review Assistant,1169,551768,341348,0.8597,0.8514,0.0383,1551,3
2025-08-06,Gemini-Pro,Data Analysis Tool,856,251664,430568,0.8677,0.8329,0.039,1579,2
2025-08-06,Custom Fine-tuned,Customer Support Bot,2768,777808,512080,0.8986,0.8674,0.0225,1281,13
2025-08-06,Custom Fine-tuned,Content Generation,1822,898246,1089556,0.897,0.8824,0.0206,1365,10
2025-08-06,Custom Fine-tuned,Code Review Assistant,1061,513524,512463,0.9126,0.8903,0.0115,1244,6
2025-08-06,Custom Fine-tuned,Data Analysis Tool,854,269864,288652,0.9011,0.8766,0.0234,1359,3
2025-08-07,GPT-4,Customer Support Bot,3756,1160604,743688,0.9025,0.8903,0.0332,2120,22
2025-08-07,GPT-4,Content Generation,1672,859408,1872640,0.9167,0.8811,0.0264,1776,7
2025-08-07,GPT-4,Code Review Assistant,1123,527810,402034,0.9321,0.9114,0.0373,1812,5
2025-08-07,GPT-4,Data Analysis Tool,928,208800,546592,0.9225,0.8948,0.0237,1489,1
2025-08-07,Claude-3.5,Customer Support Bot,3249,753768,711531,0.8948,0.8906,0.0378,1514,15
2025-08-07,Claude-3.5,Content Generation,1635,1069290,1128150,0.9121,0.8848,0.0465,1598,11
2025-08-07,Claude-3.5,Code Review Assistant,1124,463088,550760,0.8948,0.8848,0.0299,1329,5
2025-08-07,Claude-3.5,Data Analysis Tool,1039,321051,557943,0.897,0.8735,0.0294,1303,3
2025-08-07,Gemini-Pro,Customer Support Bot,3451,938672,483140,0.88,0.8717,0.0353,1460,19
2025-08-07,Gemini-Pro,Content Generation,1850,1498500,1726050,0.8784,0.8558,0.0388,1368,7
2025-08-07,Gemini-Pro,Code Review Assistant,996,284856,363540,0.8802,0.8701,0.0375,1207,5
2025-08-07,Gemini-Pro,Data Analysis Tool,832,315328,422656,0.8663,0.8663,0.0343,1422,2
2025-08-07,Custom Fine-tuned,Customer Support Bot,3263,854906,711334,0.9126,0.8773,0.0244,1100,18
2025-08-07,Custom Fine-tuned,Content Generation,1513,768604,935034,0.9013,0.8749,0.026,879,8
2025-08-07,Custom Fine-tuned,Code Review Assistant,871,297011,309205,0.9086,0.8918,0.0274,1178,6
2025-08-07,Custom Fine-tuned,Data Analysis Tool,718,180936,370488,0.9103,0.9017,0.028,1291,1
2025-08-08,GPT-4,Customer Support Bot,3273,716787,598959,0.93,0.917,0.0354,1756,15
2025-08-08,GPT-4,Content Generation,1891,1168638,1756739,0.928,0.9124,0.0179,1777,13
2025-08-08,GPT-4,Code Review Assistant,1392,530352,503904,0.9086,0.8884,0.0243,1908,8
2025-08-08,GPT-4,Data Analysis Tool,822,247422,462786,0.9374,0.9202,0.0277,1551,5
2025-08-08,Claude-3.5,Customer Support Bot,3790,985400,621560,0.9006,0.8965,0.0415,1477,13
2025-08-08,Claude-3.5,Content Generation,1643,925009,1529633,0.8888,0.8515,0.043,1299,13
2025-08-08,Claude-3.5,Code Review Assistant,1204,362404,416584,0.8961,0.8833,0.0287,1543,4
2025-08-08,Claude-3.5,Data Analysis Tool,872,238928,555464,0.8946,0.8704,0.0373,1521,4
2025-08-08,Gemini-Pro,Customer Support Bot,3570,924630,742560,0.8806,0.8582,0.0397,1263,17
2025-08-08,Gemini-Pro,Content Generation,1755,1081080,1337310,0.8794,0.8576,0.0376,1446,8
2025-08-08,Gemini-Pro,Code Review Assistant,1237,441609,483667,0.8803,0.8602,0.0505,1367,7
2025-08-08,Gemini-Pro,Data Analysis Tool,726,200376,384054,0.8757,0.8544,0.0294,1395,2
2025-08-08,Custom Fine-tuned,Customer Support Bot,3579,994962,934119,0.9044,0.8937,0.0242,1043,14
2025-08-08,Custom Fine-tuned,Content Generation,1385,999970,644025,0.9237,0.9195,0.0308,1274,4
2025-08-08,Custom Fine-tuned,Code Review Assistant,1004,438748,351400,0.8996,0.8785,0.0307,1452,4
2025-08-08,Custom Fine-tuned,Data Analysis Tool,676,189956,334620,0.9135,0.8963,0.0222,1158,2
2025-08-09,GPT-4,Customer Support Bot,3230,568480,636310,0.9235,0.9083,0.0267,1728,13
2025-08-09,GPT-4,Content Generation,1594,973934,738022,0.9265,0.9152,0.028,2089,5
2025-08-09,GPT-4,Code Review Assistant,1040,440960,221520,0.9117,0.8962,0.0327,1657,7
2025-08-09,GPT-4,Data Analysis Tool,725,237075,430650,0.9242,0.8948,0.0358,2051,2
2025-08-09,Claude-3.5,Customer Support Bot,2495,661175,491515,0.9124,0.8873,0.0406,1585,13
2025-08-09,Claude-3.5,Content Generation,1523,904662,1568690,0.9156,0.9117,0.034,1535,7
2025-08-09,Claude-3.5,Code Review Assistant,975,482625,289575,0.9211,0.9103,0.0404,1560,5
2025-08-09,Claude-3.5,Data Analysis Tool,736,267904,289984,0.9106,0.8907,0.0279,1320,5
2025-08-09,Gemini-Pro,Customer Support Bot,2638,794038,656862,0.8892,0.8623,0.0374,1356,14
2025-08-09,Gemini-Pro,Content Generation,1361,837015,1145962,0.8929,0.8822,0.0439,1173,6
2025-08-09,Gemini-Pro,Code Review Assistant,1010,459550,360570,0.8773,0.8695,0.0408,1431,4
2025-08-09,Gemini-Pro,Data Analysis Tool,570,203490,281580,0.8836,0.8598,0.0467,1211,1
2025-08-09,Custom Fine-tuned,Customer Support Bot,2711,501535,580154,0.906,0.8919,0.0208,1149,3
2025-08-09,Custom Fine-tuned,Content Generation,1259,818350,974466,0.9164,0.8995,0.0119,1074,7
2025-08-09,Custom Fine-tuned,Code Review Assistant,979,284889,392579,0.9036,0.8733,0.0212,1348,6
2025-08-09,Custom Fine-tuned,Data Analysis Tool,815,290955,308070,0.9114,0.8933,0.023,1504,5
2025-08-10,GPT-4,Customer Support Bot,3371,684313,707910,0.9106,0.886,0.0213,1917,21
2025-08-10,GPT-4,Content Generation,1564,760104,960296,0.9103,0.9068,0.0286,1961,10
2025-08-10,GPT-4,Code Review Assistant,988,351728,169936,0.9257,0.9048,0.0283,1783,6
2025-08-10,GPT-4,Data Analysis Tool,762,247650,415290,0.923,0.9018,0.033,1778,3
2025-08-10,Claude-3.5,Customer Support Bot,2722,620616,694110,0.9201,0.912,0.0426,1301,7
2025-08-10,Claude-3.5,Content Generation,1534,532298,1081470,0.9141,0.8884,0.0396,1423,6
2025-08-10,Claude-3.5,Code Review Assistant,1103,405904,367299,0.8943,0.8869,0.0285,1467,5
2025-08-10,Claude-3.5,Data Analysis Tool,805,258405,412160,0.8923,0.8812,0.0252,1570,3
2025-08-10,Gemini-Pro,Customer Support Bot,2438,582682,641194,0.8749,0.8761,0.0351,1497,12
2025-08-10,Gemini-Pro,Content Generation,1529,1209439,585607,0.8676,0.8466,0.0264,1388,9
2025-08-10,Gemini-Pro,Code Review Assistant,1089,488961,510741,0.8916,0.8739,0.0382,1410,4
2025-08-10,Gemini-Pro,Data Analysis Tool,721,213416,410970,0.8767,0.8707,0.0358,1269,4
2025-08-10,Custom Fine-tuned,Customer Support Bot,2581,771719,544591,0.9093,0.8912,0.0246,1045,9
2025-08-10,Custom Fine-tuned,Content Generation,1391,952835,1132274,0.9235,0.9134,0.0326,1319,9
2025-08-10,Custom Fine-tuned,Code Review Assistant,799,344369,204544,0.9071,0.8936,0.0287,1412,3
2025-08-10,Custom Fine-tuned,Data Analysis Tool,699,175449,303366,0.9099,0.8972,0.0247,1213,2
2025-08-11,GPT-4,Customer Support Bot,3373,637497,718449,0.9289,0.9015,0.0334,1760,12
2025-08-11,GPT-4,Content Generation,1994,1234286,2151526,0.9197,0.8931,0.0283,1740,5
2025-08-11,GPT-4,Code Review Assistant,1236,531480,590808,0.9161,0.9034,0.018,1872,6
2025-08-11,GPT-4,Data Analysis Tool,974,326290,354536,0.917,0.9232,0.037,1691,4
2025-08-11,Claude-3.5,Customer Support Bot,2950,752250,734550,0.8864,0.8786,0.0356,1443,18
2025-08-11,Claude-3.5,Content Generation,1857,1004637,1550595,0.9007,0.882,0.0337,1571,9
2025-08-11,Claude-3.5,Code Review Assistant,1145,462580,417925,0.8901,0.876,0.0335,1341,5
2025-08-11,Claude-3.5,Data Analysis Tool,959,316470,350994,0.9,0.8909,0.0382,1473,3
2025-08-11,Gemini-Pro,Customer Support Bot,3561,1007763,680151,0.8877,0.8662,0.0254,1599,16
2025-08-11,Gemini-Pro,Content Generation,1633,1183925,1028790,0.8947,0.8878,0.0421,1493,7
2025-08-11,Gemini-Pro,Code Review Assistant,1229,513722,546905,0.8781,0.858,0.0383,1608,9
2025-08-11,Gemini-Pro,Data Analysis Tool,780,262080,333060,0.886,0.8612,0.039,1634,3
2025-08-11,Custom Fine-tuned,Customer Support Bot,2947,704333,539301,0.9174,0.896,0.0292,1283,14
2025-08-11,Custom Fine-tuned,Content Generation,1736,1185688,640584,0.9073,0.8801,0.0237,1300,8
2025-08-11,Custom Fine-tuned,Code Review Assistant,947,393005,391111,0.8953,0.8835,0.0377,1378,4
2025-08-11,Custom Fine-tuned,Data Analysis Tool,782,236946,382398,0.925,0.9091,0.0221,1284,2
2025-08-12,GPT-4,Customer Support Bot,3783,1040325,639327,0.9156,0.918,0.037,1974,20
2025-08-12,GPT-4,Content Generation,2345,1402310,1756405,0.9148,0.904,0.0316,1857,15
2025-08-12,GPT-4,Code Review Assistant,1210,630410,441650,0.9183,0.8895,0.0249,1875,7
2025-08-12,GPT-4,Data Analysis Tool,913,288508,547800,0.9307,0.9027,0.0255,1418,4
2025-08-12,Claude-3.5,Customer Support Bot,3086,768414,583254,0.901,0.8898,0.0323,1693,16
2025-08-12,Claude-3.5,Content Generation,1944,944784,1953720,0.9099,0.8891,0.0418,1476,8
2025-08-12,Claude-3.5,Code Review Assistant,1177,423720,366047,0.8963,0.8794,0.0292,1601,5
2025-08-12,Claude-3.5,Data Analysis Tool,791,195377,493584,0.8937,0.8558,0.0382,1524,0
2025-08-12,Gemini-Pro,Customer Support Bot,3505,774605,693990,0.8685,0.8558,0.0498,1263,14
2025-08-12,Gemini-Pro,Content Generation,1701,1229823,1847286,0.876,0.8318,0.0424,1412,6
2025-08-12,Gemini-Pro,Code Review Assistant,1278,525258,587880,0.8921,0.8816,0.0406,1448,9
2025-08-12,Gemini-Pro,Data Analysis Tool,984,284376,577608,0.8799,0.8626,0.0421,1394,4
2025-08-12,Custom Fine-tuned,Customer Support Bot,3526,574738,528900,0.9027,0.8768,0.0196,1426,24
2025-08-12,Custom Fine-tuned,Content Generation,1492,1074240,813140,0.9314,0.9222,0.0209,1160,6
2025-08-12,Custom Fine-tuned,Code Review Assistant,1267,566349,551145,0.8978,0.8894,0.0259,1278,6
2025-08-12,Custom Fine-tuned,Data Analysis Tool,882,269010,321048,0.8914,0.8697,0.0282,1567,3
2025-08-13,GPT-4,Customer Support Bot,4050,818100,729000,0.9114,0.8998,0.0347,1998,21
2025-08-13,GPT-4,Content Generation,1791,972513,1151613,0.919,0.8984,0.0325,1873,8
2025-08-13,GPT-4,Code Review Assistant,1239,398958,447279,0.9142,0.8919,0.023,1855,5
2025-08-13,GPT-4,Data Analysis Tool,1016,261112,465328,0.9019,0.8685,0.0376,1596,4
2025-08-13,Claude-3.5,Customer Support Bot,3382,693310,771096,0.9069,0.889,0.0317,1421,14
2025-08-13,Claude-3.5,Content Generation,1444,841852,1566740,0.891,0.859,0.0323,1322,8
2025-08-13,Claude-3.5,Code Review Assistant,1327,431275,509568,0.9143,0.8921,0.0373,1571,5
2025-08-13,Claude-3.5,Data Analysis Tool,1000,314000,337000,0.8954,0.881,0.0411,1548,5
2025-08-13,Gemini-Pro,Customer Support Bot,3671,1145352,917750,0.8944,0.874,0.0383,1324,17
2025-08-13,Gemini-Pro,Content Generation,1928,1357312,1708208,0.8657,0.8465,0.0322,1436,12
2025-08-13,Gemini-Pro,Code Review Assistant,1340,448900,355100,0.8734,0.8688,0.037,1478,5
2025-08-13,Gemini-Pro,Data Analysis Tool,918,201960,324054,0.8638,0.8346,0.0418,1427,7
2025-08-13,Custom Fine-tuned,Customer Support Bot,3545,921700,567200,0.9113,0.8864,0.0277,1305,15
2025-08-13,Custom Fine-tuned,Content Generation,1445,731170,897345,0.9102,0.9005,0.0189,1136,9
2025-08-13,Custom Fine-tuned,Code Review Assistant,1008,407232,369936,0.905,0.8858,0.0288,1288,6
2025-08-13,Custom Fine-tuned,Data Analysis Tool,756,203364,360612,0.9062,0.8842,0.022,1132,3
2025-08-14,GPT-4,Customer Support Bot,3130,816930,710510,0.9142,0.897,0.0393,1802,8
2025-08-14,GPT-4,Content Generation,1886,1207040,1429588,0.9099,0.9012,0.0243,1701,7
2025-08-14,GPT-4,Code Review Assistant,1158,508362,538470,0.9276,0.9109,0.036,1946,7
2025-08-14,GPT-4,Data Analysis Tool,950,266950,408500,0.9207,0.9001,0.0332,1863,4
2025-08-14,Claude-3.5,Customer Support Bot,3613,993575,502207,0.8892,0.8719,0.0408,1490,15
2025-08-14,Claude-3.5,Content Generation,1734,1127100,1078548,0.9002,0.8751,0.0362,1559,9
2025-08-14,Claude-3.5,Code Review Assistant,1119,383817,582999,0.897,0.8824,0.0341,1601,8
2025-08-14,Claude-3.5,Data Analysis Tool,801,195444,474993,0.8896,0.8725,0.0351,1353,2
2025-08-14,Gemini-Pro,Customer Support Bot,2973,665952,832440,0.8842,0.8686,0.045,1523,14
2025-08-14,Gemini-Pro,Content Generation,1729,1063335,1224132,0.8813,0.874,0.0368,1374,7
2025-08-14,Gemini-Pro,Code Review Assistant,860,294980,409360,0.8769,0.8704,0.0443,1081,2
2025-08-14,Gemini-Pro,Data Analysis Tool,826,337008,405566,0.897,0.878,0.0388,1604,6
2025-08-14,Custom Fine-tuned,Customer Support Bot,2931,586200,548097,0.9108,0.909,0.0349,1005,14
2025-08-14,Custom Fine-tuned,Content Generation,1525,957700,1345050,0.9159,0.9064,0.0267,1287,7
2025-08-14,Custom Fine-tuned,Code Review Assistant,865,317455,294100,0.9225,0.9052,0.024,1170,4
2025-08-14,Custom Fine-tuned,Data Analysis Tool,861,334929,557067,0.911,0.8842,0.0265,1436,4
2025-08-15,GPT-4,Customer Support Bot,3231,768978,794826,0.9128,0.8802,0.0291,1563,25
2025-08-15,GPT-4,Content Generation,1910,1231950,1648330,0.9338,0.9017,0.0267,1909,12
2025-08-15,GPT-4,Code Review Assistant,967,351988,268826,0.9215,0.8953,0.0195,1493,7
2025-08-15,GPT-4,Data Analysis Tool,948,299568,438924,0.93,0.9204,0.0262,1827,5
2025-08-15,Claude-3.5,Customer Support Bot,3905,909865,937200,0.9011,0.8902,0.0431,1343,13
2025-08-15,Claude-3.5,Content Generation,1804,1331352,1901416,0.8769,0.8457,0.0367,1018,11
2025-08-15,Claude-3.5,Code Review Assistant,1182,478710,419610,0.8922,0.8733,0.0373,1465,7
2025-08-15,Claude-3.5,Data Analysis Tool,813,186990,229266,0.9131,0.8988,0.0324,1550,6
2025-08-15,Gemini-Pro,Customer Support Bot,3075,753375,618075,0.8989,0.8807,0.0479,1493,22
2025-08-15,Gemini-Pro,Content Generation,1737,993564,1030041,0.892,0.8871,0.0428,1402,8
2025-08-15,Gemini-Pro,Code Review Assistant,1015,426300,316680,0.8778,0.8739,0.0399,1297,3
2025-08-15,Gemini-Pro,Data Analysis Tool,831,271737,250962,0.8798,0.8636,0.0418,1251,5
2025-08-15,Custom Fine-tuned,Customer Support Bot,3067,745281,395643,0.9201,0.8855,0.0198,1164,18
2025-08-15,Custom Fine-tuned,Content Generation,1421,794339,1450841,0.9146,0.8963,0.0281,1042,6
2025-08-15,Custom Fine-tuned,Code Review Assistant,971,290329,304894,0.9235,0.9112,0.0248,1406,5
2025-08-15,Custom Fine-tuned,Data Analysis Tool,898,277482,481328,0.8993,0.8874,0.0302,1360,4
2025-08-16,GPT-4,Customer Support Bot,3084,838848,644556,0.926,0.9064,0.0345,1702,10
2025-08-16,GPT-4,Content Generation,1541,1032470,967748,0.9302,0.9179,0.0362,1800,7
2025-08-16,GPT-4,Code Review Assistant,1004,376500,452804,0.9193,0.8995,0.023,1838,6
2025-08-16,GPT-4,Data Analysis Tool,913,304942,324115,0.9145,0.9121,0.0308,1550,5
2025-08-16,Claude-3.5,Customer Support Bot,3245,921580,713900,0.8932,0.8766,0.036,1422,11
2025-08-16,Claude-3.5,Content Generation,1619,976257,1670808,0.9077,0.8983,0.0381,1258,7
2025-08-16,Claude-3.5,Code Review Assistant,990,354420,319770,0.9106,0.89,0.0372,1651,2
2025-08-16,Claude-3.5,Data Analysis Tool,830,304610,257300,0.8965,0.892,0.0402,1471,3
2025-08-16,Gemini-Pro,Customer Support Bot,2524,469464,509848,0.889,0.869,0.0339,1438,15
2025-08-16,Gemini-Pro,Content Generation,1203,762702,951573,0.8784,0.8345,0.0377,1413,6
2025-08-16,Gemini-Pro,Code Review Assistant,966,473340,362250,0.879,0.8789,0.0412,1216,5
2025-08-16,Gemini-Pro,Data Analysis Tool,655,199120,364835,0.8943,0.8876,0.0389,1423,4
2025-08-16,Custom Fine-tuned,Customer Support Bot,2740,597320,528820,0.9054,0.8819,0.0271,1282,17
2025-08-16,Custom Fine-tuned,Content Generation,1377,1054782,765612,0.927,0.914,0.023,1285,6
2025-08-16,Custom Fine-tuned,Code Review Assistant,946,437052,362318,0.9046,0.8881,0.043,1379,6
2025-08-16,Custom Fine-tuned,Data Analysis Tool,634,181958,346798,0.9001,0.8878,0.0197,1280,3
2025-08-17,GPT-4,Customer Support Bot,2760,836280,590640,0.9064,0.8804,0.0234,1745,16
2025-08-17,GPT-4,Content Generation,1774,824910,1481290,0.9343,0.9082,0.036,1853,15
2025-08-17,GPT-4,Code Review Assistant,1173,471546,346035,0.9112,0.9015,0.0307,1768,2
2025-08-17,GPT-4,Data Analysis Tool,771,255972,345408,0.9193,0.8977,0.0247,1803,5
2025-08-17,Claude-3.5,Customer Support Bot,2500,507500,557500,0.8978,0.8808,0.0347,1408,14
2025-08-17,Claude-3.5,Content Generation,1485,776655,1406295,0.8978,0.865,0.0381,1320,11
2025-08-17,Claude-3.5,Code Review Assistant,816,286416,312528,0.8868,0.8614,0.0346,1563,3
2025-08-17,Claude-3.5,Data Analysis Tool,704,140096,378752,0.9098,0.9094,0.0473,1168,4
2025-08-17,Gemini-Pro,Customer Support Bot,3278,878504,527758,0.8878,0.8504,0.0375,1445,17
2025-08-17,Gemini-Pro,Content Generation,1694,924924,1641486,0.8835,0.86,0.0333,1295,14
2025-08-17,Gemini-Pro,Code Review Assistant,1051,406737,327912,0.8803,0.8532,0.0391,1176,3
2025-08-17,Gemini-Pro,Data Analysis Tool,689,207389,324519,0.8831,0.8556,0.0461,1235,4
2025-08-17,Custom Fine-tuned,Customer Support Bot,2893,569921,607530,0.9272,0.9174,0.024,1272,17
2025-08-17,Custom Fine-tuned,Content Generation,1603,1032332,1415449,0.8934,0.8765,0.0291,1275,11
2025-08-17,Custom Fine-tuned,Code Review Assistant,813,291867,255282,0.8988,0.8827,0.0315,1399,3
2025-08-17,Custom Fine-tuned,Data Analysis Tool,554,183374,331292,0.9036,0.8816,0.0243,1265,4
2025-08-18,GPT-4,Customer Support Bot,3717,951552,527814,0.9055,0.8908,0.0258,1951,16
2025-08-18,GPT-4,Content Generation,1772,1040164,1899584,0.9185,0.9035,0.0257,1803,13
2025-08-18,GPT-4,Code Review Assistant,1102,406638,395618,0.9269,0.9101,0.0345,1643,3
2025-08-18,GPT-4,Data Analysis Tool,1001,243243,395395,0.9141,0.8807,0.0344,1879,6
2025-08-18,Claude-3.5,Customer Support Bot,3357,688185,510264,0.8816,0.8614,0.0331,1442,20
2025-08-18,Claude-3.5,Content Generation,1693,997177,1071669,0.9103,0.8845,0.0309,1329,10
2025-08-18,Claude-3.5,Code Review Assistant,982,442882,292636,0.8963,0.8768,0.036,1587,5
2025-08-18,Claude-3.5,Data Analysis Tool,852,270936,374028,0.9181,0.8976,0.0376,1361,3
2025-08-18,Gemini-Pro,Customer Support Bot,3707,1119514,682088,0.8707,0.8453,0.0353,1437,31
2025-08-18,Gemini-Pro,Content Generation,1418,757212,992600,0.8718,0.8409,0.0386,1455,8
2025-08-18,Gemini-Pro,Code Review Assistant,1183,333606,325325,0.8784,0.8579,0.0412,1529,5
2025-08-18,Gemini-Pro,Data Analysis Tool,863,248544,394391,0.8913,0.8583,0.0398,1395,4
2025-08-18,Custom Fine-tuned,Customer Support Bot,2755,870580,418760,0.9035,0.8944,0.0287,1354,7
2025-08-18,Custom Fine-tuned,Content Generation,1638,1326780,1636362,0.9075,0.8913,0.0128,1212,9
2025-08-18,Custom Fine-tuned,Code Review Assistant,972,397548,276048,0.9287,0.9153,0.032,1298,4
2025-08-18,Custom Fine-tuned,Data Analysis Tool,795,296535,419760,0.912,0.8822,0.0294,1281,4
2025-08-19,GPT-4,Customer Support Bot,3834,1081188,789804,0.9175,0.9066,0.0269,1699,9
2025-08-19,GPT-4,Content Generation,1698,940692,1781202,0.9184,0.9042,0.0308,1840,12
2025-08-19,GPT-4,Code Review Assistant,1222,480246,524238,0.9334,0.9152,0.0317,1984,6
2025-08-19,GPT-4,Data Analysis Tool,1048,336408,401384,0.93,0.9109,0.0284,1750,6
2025-08-19,Claude-3.5,Customer Support Bot,3598,985852,604464,0.9038,0.8921,0.0417,1356,20
2025-08-19,Claude-3.5,Content Generation,1963,1356433,1458509,0.9221,0.8923,0.0401,1606,11
2025-08-19,Claude-3.5,Code Review Assistant,1069,439359,401944,0.896,0.8765,0.0374,1684,4
2025-08-19,Claude-3.5,Data Analysis Tool,817,178923,424840,0.8997,0.8688,0.0352,1351,3
2025-08-19,Gemini-Pro,Customer Support Bot,3281,823531,682448,0.8676,0.8581,0.0438,1211,11
2025-08-19,Gemini-Pro,Content Generation,1657,941176,1323943,0.8709,0.8557,0.0456,1525,7
2025-08-19,Gemini-Pro,Code Review Assistant,1059,403479,265809,0.8704,0.8534,0.0449,1445,7
2025-08-19,Gemini-Pro,Data Analysis Tool,813,228453,342273,0.8734,0.8409,0.0419,1404,3
2025-08-19,Custom Fine-tuned,Customer Support Bot,3686,1079998,818292,0.9176,0.8937,0.0339,1314,15
2025-08-19,Custom Fine-tuned,Content Generation,1693,863430,1276522,0.921,0.8975,0.0155,1012,8
2025-08-19,Custom Fine-tuned,Code Review Assistant,918,359856,394740,0.9107,0.8822,0.0295,1111,3
2025-08-19,Custom Fine-tuned,Data Analysis Tool,826,203196,311402,0.9256,0.9057,0.0199,1340,3
2025-08-20,GPT-4,Customer Support Bot,3753,641763,529173,0.9209,0.8952,0.026,1949,9
2025-08-20,GPT-4,Content Generation,1616,917888,1016464,0.939,0.903,0.0225,1781,3
2025-08-20,GPT-4,Code Review Assistant,1300,530400,588900,0.9215,0.9064,0.0307,1819,7
2025-08-20,GPT-4,Data Analysis Tool,917,308112,434658,0.9189,0.889,0.0226,2024,3
2025-08-20,Claude-3.5,Customer Support Bot,3524,708324,881000,0.9025,0.9002,0.0416,1472,21
2025-08-20,Claude-3.5,Content Generation,1692,820620,1252080,0.9047,0.8759,0.0319,1629,6
2025-08-20,Claude-3.5,Code Review Assistant,1343,617780,436475,0.8787,0.8643,0.0383,1481,4
2025-08-20,Claude-3.5,Data Analysis Tool,1018,252464,500856,0.9022,0.8851,0.0332,1596,7
2025-08-20,Gemini-Pro,Customer Support Bot,3201,873873,755436,0.8787,0.8701,0.0389,1067,12
2025-08-20,Gemini-Pro,Content Generation,1803,1042134,1359462,0.8799,0.8437,0.0361,1632,12
2025-08-20,Gemini-Pro,Code Review Assistant,1201,477998,556063,0.8732,0.8608,0.0362,1309,6
2025-08-20,Gemini-Pro,Data Analysis Tool,830,188410,409190,0.8648,0.8411,0.036,1582,5
2025-08-20,Custom Fine-tuned,Customer Support Bot,3184,732320,538096,0.9064,0.8957,0.0173,1237,16
2025-08-20,Custom Fine-tuned,Content Generation,1843,1205322,1677130,0.9051,0.8691,0.0249,1294,9
2025-08-20,Custom Fine-tuned,Code Review Assistant,1040,383760,409760,0.8974,0.8838,0.0297,1004,6
2025-08-20,Custom Fine-tuned,Data Analysis Tool,834,283560,386142,0.898,0.8667,0.0206,1090,1
2025-08-21,GPT-4,Customer Support Bot,3685,762795,950730,0.913,0.9066,0.031,1676,7
2025-08-21,GPT-4,Content Generation,1790,1217200,1530450,0.9214,0.9026,0.0195,1990,9
2025-08-21,GPT-4,Code Review Assistant,1391,659334,598130,0.9175,0.8781,0.0246,1948,4
2025-08-21,GPT-4,Data Analysis Tool,940,236880,318660,0.9072,0.8908,0.0306,1799,2
2025-08-21,Claude-3.5,Customer Support Bot,2989,813008,588833,0.8962,0.873,0.0286,1454,13
