Date,Model,UseCase,TimeSavedHours,ValueGeneratedUSD,CostAvoidedUSD,RiskIncidents,CSATDeltaPct
2025-08-08,Custom Fine-tuned,Customer Support Bot,176.46,7940.91,25.63,0,0.0049
2025-08-08,Custom Fine-tuned,Data Analysis Tool,44.64,2008.69,5.11,0,0.013
2025-08-08,GPT-4,Code Review Assistant,57.31,2579.01,9.94,0,0.022
2025-08-08,GPT-4,Content Generation,117.88,5304.82,15.92,1,0.0416
2025-08-08,GPT-4,Customer Support Bot,163.39,7352.47,16.1,0,0.0265
2025-08-08,GPT-4,Data Analysis Tool,54.91,2470.81,5.31,0,0.0251
2025-08-08,Gemini-Pro,Code Review Assistant,50.23,2260.33,2.35,0,0.0126
2025-08-08,Gemini-Pro,Content Generation,106.85,4808.16,7.86,0,0.0104
2025-08-08,Gemini-Pro,Customer Support Bot,173.98,7829.18,14.49,1,0.0132
2025-08-08,Gemini-Pro,Data Analysis Tool,47.06,2117.75,4.44,0,0.0102
2025-08-09,Claude-3.5,Code Review Assistant,40.39,1817.39,3.82,0,0.0183
2025-08-09,Claude-3.5,Content Generation,94.38,4246.98,7.92,0,0.029
2025-08-09,Claude-3.5,Customer Support Bot,123.5,5557.34,9.68,1,0.0289
2025-08-09,Claude-3.5,Data Analysis Tool,48.53,2183.91,4.73,0,0.0229
2025-08-09,Custom Fine-tuned,Code Review Assistant,40.21,1809.43,7.6,0,0.0199
2025-08-09,Custom Fine-tuned,Content Generation,78.05,3512.16,12.11,0,0.0195
2025-08-09,Custom Fine-tuned,Customer Support Bot,133.77,6019.72,21.25,0,0.0049
2025-08-09,Custom Fine-tuned,Data Analysis Tool,53.76,2419.26,6.03,0,0.0198
2025-08-09,GPT-4,Code Review Assistant,42.88,1929.75,5.68,0,0.0288
2025-08-09,GPT-4,Content Generation,99.3,4468.42,10.2,0,0.0165
2025-08-09,GPT-4,Customer Support Bot,160.74,7233.2,21.51,0,0.0212
2025-08-09,GPT-4,Data Analysis Tool,48.12,2165.46,3.51,0,0.0013
2025-08-09,Gemini-Pro,Code Review Assistant,40.95,1842.82,3.88,0,0.0292
2025-08-09,Gemini-Pro,Content Generation,83.41,3753.52,4.38,0,0.0342
2025-08-09,Gemini-Pro,Customer Support Bot,129.11,5809.76,11.92,0,0.0337
2025-08-09,Gemini-Pro,Data Analysis Tool,37.09,1669.18,1.52,0,0.0034
2025-08-10,Claude-3.5,Code Review Assistant,45.1,2029.38,6.95,0,0.028
2025-08-10,Claude-3.5,Content Generation,94.99,4274.54,6.26,0,-0.0025
2025-08-10,Claude-3.5,Customer Support Bot,135.24,6085.6,9.47,0,0.0312
2025-08-10,Claude-3.5,Data Analysis Tool,52.61,2367.43,5.6,0,0.0186
2025-08-10,Custom Fine-tuned,Code Review Assistant,32.87,1479.26,5.0,0,0.0169
2025-08-10,Custom Fine-tuned,Content Generation,86.53,3893.72,7.62,0,0.0308
2025-08-10,Custom Fine-tuned,Customer Support Bot,127.56,5740.26,18.27,0,0.0215
2025-08-10,Custom Fine-tuned,Data Analysis Tool,46.08,2073.41,4.93,0,0.0128
2025-08-10,GPT-4,Code Review Assistant,41.02,1845.71,6.26,0,0.0288
2025-08-10,GPT-4,Content Generation,96.67,4350.12,9.82,0,0.0322
2025-08-10,GPT-4,Customer Support Bot,166.71,7501.99,26.09,0,0.0287
2025-08-10,GPT-4,Data Analysis Tool,50.55,2274.66,4.11,0,0.0306
2025-08-10,Gemini-Pro,Code Review Assistant,44.47,2000.97,4.75,0,0.0083
2025-08-10,Gemini-Pro,Content Generation,92.55,4164.63,10.27,0,0.0115
2025-08-10,Gemini-Pro,Customer Support Bot,118.48,5331.64,12.14,0,0.0195
2025-08-10,Gemini-Pro,Data Analysis Tool,46.76,2104.2,3.49,0,0.0313
2025-08-11,Claude-3.5,Code Review Assistant,46.72,2102.32,6.07,0,0.0111
2025-08-11,Claude-3.5,Content Generation,114.24,5141.0,9.77,0,0.0331
2025-08-11,Claude-3.5,Customer Support Bot,144.18,6487.97,14.4,0,0.0016
2025-08-11,Claude-3.5,Data Analysis Tool,62.91,2830.97,4.18,0,0.0315
2025-08-11,Custom Fine-tuned,Code Review Assistant,38.74,1743.21,4.22,0,0.03
2025-08-11,Custom Fine-tuned,Content Generation,107.14,4821.49,12.6,0,0.0399
2025-08-11,Custom Fine-tuned,Customer Support Bot,146.22,6580.04,18.15,0,0.0308
2025-08-11,Custom Fine-tuned,Data Analysis Tool,51.92,2336.62,5.93,0,0.0254
2025-08-11,GPT-4,Code Review Assistant,51.07,2298.33,10.38,1,0.0237
2025-08-11,GPT-4,Content Generation,123.81,5571.43,12.64,0,0.0069
2025-08-11,GPT-4,Customer Support Bot,168.29,7573.1,17.94,0,0.007
2025-08-11,GPT-4,Data Analysis Tool,64.42,2899.09,4.48,0,0.0144
2025-08-11,Gemini-Pro,Code Review Assistant,49.85,2243.28,5.33,1,0.024
2025-08-11,Gemini-Pro,Content Generation,100.17,4507.64,5.85,0,0.0283
2025-08-11,Gemini-Pro,Customer Support Bot,174.15,7836.75,24.64,0,0.0102
2025-08-11,Gemini-Pro,Data Analysis Tool,50.82,2286.84,3.28,1,0.028
2025-08-12,Claude-3.5,Code Review Assistant,48.17,2167.65,7.25,0,0.0154
2025-08-12,Claude-3.5,Content Generation,120.13,5406.0,7.08,0,0.0294
2025-08-12,Claude-3.5,Customer Support Bot,151.91,6835.74,17.1,0,0.0138
2025-08-12,Claude-3.5,Data Analysis Tool,51.73,2327.86,3.45,0,0.0246
2025-08-12,Custom Fine-tuned,Code Review Assistant,51.89,2335.11,8.64,0,0.0148
2025-08-12,Custom Fine-tuned,Content Generation,93.16,4192.36,11.67,0,0.0333
2025-08-12,Custom Fine-tuned,Customer Support Bot,173.71,7816.85,28.49,0,0.0293
2025-08-12,Custom Fine-tuned,Data Analysis Tool,57.62,2592.74,5.61,0,0.025
2025-08-12,GPT-4,Code Review Assistant,50.05,2252.38,8.49,0,0.0124
2025-08-12,GPT-4,Content Generation,145.26,6536.64,13.32,0,0.0207
2025-08-12,GPT-4,Customer Support Bot,187.54,8439.3,17.4,0,0.0279
2025-08-12,GPT-4,Data Analysis Tool,60.79,2735.54,6.3,0,0.0246
2025-08-12,Gemini-Pro,Code Review Assistant,52.2,2348.82,4.96,0,0.0153
2025-08-12,Gemini-Pro,Content Generation,103.39,4652.41,5.99,0,0.0244
2025-08-12,Gemini-Pro,Customer Support Bot,169.8,7640.83,7.15,0,0.0273
2025-08-12,Gemini-Pro,Data Analysis Tool,63.92,2876.29,3.52,0,0.0066
2025-08-13,Claude-3.5,Code Review Assistant,54.79,2465.39,6.02,0,0.0164
2025-08-13,Claude-3.5,Content Generation,88.42,3978.73,8.0,0,0.0294
2025-08-13,Claude-3.5,Customer Support Bot,166.95,7512.95,19.14,0,0.024
2025-08-13,Claude-3.5,Data Analysis Tool,65.45,2945.38,3.78,0,0.0374
2025-08-13,Custom Fine-tuned,Code Review Assistant,41.43,1864.3,6.29,0,0.0013
2025-08-13,Custom Fine-tuned,Content Generation,89.31,4018.94,11.88,0,0.0125
2025-08-13,Custom Fine-tuned,Customer Support Bot,175.38,7891.89,22.9,0,0.0312
2025-08-13,Custom Fine-tuned,Data Analysis Tool,49.74,2238.46,5.75,1,0.0297
2025-08-13,GPT-4,Code Review Assistant,51.15,2301.79,9.17,0,0.0194
2025-08-13,GPT-4,Content Generation,111.17,5002.53,9.85,0,0.0254
2025-08-13,GPT-4,Customer Support Bot,200.37,9016.56,20.49,0,0.0161
2025-08-13,GPT-4,Data Analysis Tool,66.71,3002.01,4.55,0,0.0237
2025-08-13,Gemini-Pro,Code Review Assistant,54.23,2440.22,6.16,0,0.0135
2025-08-13,Gemini-Pro,Content Generation,116.59,5246.46,10.72,1,0.0147
2025-08-13,Gemini-Pro,Customer Support Bot,180.12,8105.39,15.93,0,0.0191
2025-08-13,Gemini-Pro,Data Analysis Tool,59.16,2662.08,3.34,0,0.0053
2025-08-14,Claude-3.5,Code Review Assistant,45.81,2061.53,5.8,0,0.0304
2025-08-14,Claude-3.5,Content Generation,106.65,4799.31,8.25,1,0.0249
2025-08-14,Claude-3.5,Customer Support Bot,176.82,7957.04,13.87,0,0.0085
2025-08-14,Claude-3.5,Data Analysis Tool,52.28,2352.56,3.99,0,0.0219
2025-08-14,Custom Fine-tuned,Code Review Assistant,35.85,1613.44,6.23,0,0.0238
2025-08-14,Custom Fine-tuned,Content Generation,94.51,4253.17,10.16,0,0.0122
2025-08-14,Custom Fine-tuned,Customer Support Bot,144.96,6523.42,14.71,0,0.0177
2025-08-14,Custom Fine-tuned,Data Analysis Tool,56.78,2555.31,5.77,0,0.0186
2025-08-14,GPT-4,Code Review Assistant,48.12,2165.27,5.56,0,0.0323
2025-08-14,GPT-4,Content Generation,116.55,5244.71,13.47,0,0.0265
2025-08-14,GPT-4,Customer Support Bot,155.06,6977.82,12.96,1,0.0205
2025-08-14,GPT-4,Data Analysis Tool,62.95,2832.72,5.09,0,0.0338
2025-08-14,Gemini-Pro,Code Review Assistant,34.86,1568.82,2.7,0,0.0098
2025-08-14,Gemini-Pro,Content Generation,105.36,4741.36,8.02,1,0.0194
2025-08-14,Gemini-Pro,Customer Support Bot,145.14,6531.49,8.92,0,0.0263
2025-08-14,Gemini-Pro,Data Analysis Tool,54.11,2434.78,3.5,0,0.0364
2025-08-15,Claude-3.5,Code Review Assistant,48.28,2172.49,5.37,0,0.0171
2025-08-15,Claude-3.5,Content Generation,109.7,4936.31,8.41,1,0.023
2025-08-15,Claude-3.5,Customer Support Bot,192.23,8650.31,13.2,0,0.0016
2025-08-15,Claude-3.5,Data Analysis Tool,53.67,2415.31,4.49,0,0.0317
2025-08-15,Custom Fine-tuned,Code Review Assistant,40.27,1812.03,6.84,0,0.0224
2025-08-15,Custom Fine-tuned,Content Generation,88.01,3960.63,9.07,0,0.0168
2025-08-15,Custom Fine-tuned,Customer Support Bot,152.38,6856.92,24.66,0,0.0105
2025-08-15,Custom Fine-tuned,Data Analysis Tool,58.89,2649.99,5.35,0,0.0071
2025-08-15,GPT-4,Code Review Assistant,40.06,1802.83,7.83,0,0.0273
2025-08-15,GPT-4,Content Generation,119.4,5373.08,12.72,0,0.0219
2025-08-15,GPT-4,Customer Support Bot,159.96,7198.1,19.97,0,0.0272
2025-08-15,GPT-4,Data Analysis Tool,63.1,2839.45,6.41,0,0.0356
2025-08-15,Gemini-Pro,Code Review Assistant,41.16,1852.4,4.08,0,0.0203
2025-08-15,Gemini-Pro,Content Generation,106.41,4788.39,5.98,0,0.0163
2025-08-15,Gemini-Pro,Customer Support Bot,151.21,6804.4,7.44,1,0.0172
2025-08-15,Gemini-Pro,Data Analysis Tool,53.98,2428.94,3.02,0,0.0248
2025-08-16,Claude-3.5,Code Review Assistant,40.8,1835.99,4.51,0,0.0281
2025-08-16,Claude-3.5,Content Generation,99.94,4497.41,7.09,0,0.0224
2025-08-16,Claude-3.5,Customer Support Bot,159.12,7160.6,15.58,0,-0.001
2025-08-16,Claude-3.5,Data Analysis Tool,54.36,2445.98,3.29,1,0.0202
2025-08-16,Custom Fine-tuned,Code Review Assistant,38.87,1749.29,3.22,0,0.0183
2025-08-16,Custom Fine-tuned,Content Generation,85.8,3861.04,10.19,0,0.0391
2025-08-16,Custom Fine-tuned,Customer Support Bot,135.16,6082.34,18.03,0,0.022
2025-08-16,Custom Fine-tuned,Data Analysis Tool,41.59,1871.66,5.11,0,0.0204
2025-08-16,GPT-4,Code Review Assistant,41.55,1869.82,7.43,0,0.0083
2025-08-16,GPT-4,Content Generation,96.17,4327.54,7.34,0,0.0286
2025-08-16,GPT-4,Customer Support Bot,153.66,6914.57,15.73,0,0.0223
2025-08-16,GPT-4,Data Analysis Tool,60.32,2714.24,5.33,0,0.0063
2025-08-16,Gemini-Pro,Code Review Assistant,39.2,1764.01,3.63,0,0.0211
2025-08-16,Gemini-Pro,Content Generation,73.2,3294.22,5.37,0,0.0186
2025-08-16,Gemini-Pro,Customer Support Bot,123.51,5558.15,13.18,0,0.0239
2025-08-16,Gemini-Pro,Data Analysis Tool,42.85,1928.18,2.76,0,0.0075
2025-08-17,Claude-3.5,Code Review Assistant,33.24,1495.83,4.15,0,0.0089
2025-08-17,Claude-3.5,Content Generation,91.23,4105.33,6.5,0,0.0181
2025-08-17,Claude-3.5,Customer Support Bot,122.87,5529.06,12.65,0,0.0188
2025-08-17,Claude-3.5,Data Analysis Tool,46.4,2088.14,1.79,0,0.0197
2025-08-17,Custom Fine-tuned,Code Review Assistant,33.31,1499.11,4.63,0,0.0199
2025-08-17,Custom Fine-tuned,Content Generation,98.27,4422.02,9.91,1,0.0132
2025-08-17,Custom Fine-tuned,Customer Support Bot,144.22,6490.09,20.83,0,0.0177
2025-08-17,Custom Fine-tuned,Data Analysis Tool,36.41,1638.28,3.96,0,0.0293
2025-08-17,GPT-4,Code Review Assistant,48.36,2176.01,6.87,0,0.0285
2025-08-17,GPT-4,Content Generation,110.93,4991.69,8.52,0,0.0439
2025-08-17,GPT-4,Customer Support Bot,136.22,6129.72,20.2,0,0.0116
2025-08-17,GPT-4,Data Analysis Tool,51.05,2297.42,5.44,0,0.0315
2025-08-17,Gemini-Pro,Code Review Assistant,42.68,1920.46,4.39,0,0.0104
2025-08-17,Gemini-Pro,Content Generation,103.34,4650.41,9.05,0,0.0218
2025-08-17,Gemini-Pro,Customer Support Bot,160.32,7214.3,14.75,0,0.0064
2025-08-17,Gemini-Pro,Data Analysis Tool,44.83,2017.16,1.92,0,0.021
2025-08-18,Claude-3.5,Code Review Assistant,40.19,1808.52,4.71,0,0.0157
2025-08-18,Claude-3.5,Content Generation,104.64,4708.92,9.85,0,0.0168
2025-08-18,Claude-3.5,Customer Support Bot,163.68,7365.69,18.06,0,0.0197
2025-08-18,Claude-3.5,Data Analysis Tool,56.38,2537.31,3.82,1,0.0118
2025-08-18,Custom Fine-tuned,Code Review Assistant,40.41,1818.45,5.44,0,0.0216
2025-08-18,Custom Fine-tuned,Content Generation,101.11,4549.75,15.46,0,0.0194
2025-08-18,Custom Fine-tuned,Customer Support Bot,135.78,6109.98,17.25,0,0.0199
2025-08-18,Custom Fine-tuned,Data Analysis Tool,52.46,2360.58,4.87,0,0.0229
2025-08-18,GPT-4,Code Review Assistant,45.77,2059.87,5.62,0,0.0169
2025-08-18,GPT-4,Content Generation,109.96,4948.27,12.16,0,0.0212
2025-08-18,GPT-4,Customer Support Bot,183.37,8251.52,25.42,1,0.0413
2025-08-18,GPT-4,Data Analysis Tool,66.12,2975.28,5.13,0,0.0457
2025-08-18,Gemini-Pro,Code Review Assistant,47.99,2159.64,4.45,0,0.0169
2025-08-18,Gemini-Pro,Content Generation,86.01,3870.33,6.07,0,0.0332
2025-08-18,Gemini-Pro,Customer Support Bot,179.78,8089.99,18.31,1,0.0256
2025-08-18,Gemini-Pro,Data Analysis Tool,56.37,2536.76,3.49,0,0.0174
2025-08-19,Claude-3.5,Code Review Assistant,43.74,1968.46,4.83,1,0.0075
2025-08-19,Claude-3.5,Content Generation,122.03,5491.17,7.81,0,0.0149
2025-08-19,Claude-3.5,Customer Support Bot,177.35,7980.74,13.17,0,0.0259
2025-08-19,Claude-3.5,Data Analysis Tool,53.59,2411.43,4.05,0,0.0061
2025-08-19,Custom Fine-tuned,Code Review Assistant,37.83,1702.55,5.6,0,0.0224
2025-08-19,Custom Fine-tuned,Content Generation,105.19,4733.37,15.07,0,0.0345
2025-08-19,Custom Fine-tuned,Customer Support Bot,182.91,8230.87,19.24,1,0.0151
2025-08-19,Custom Fine-tuned,Data Analysis Tool,54.86,2468.8,6.62,0,0.0015
2025-08-19,GPT-4,Code Review Assistant,50.92,2291.32,6.92,0,0.0258
2025-08-19,GPT-4,Content Generation,105.36,4741.39,9.92,0,0.0235
2025-08-19,GPT-4,Customer Support Bot,190.24,8560.94,25.38,1,0.0136
2025-08-19,GPT-4,Data Analysis Tool,69.75,3138.97,6.62,0,0.0116
2025-08-19,Gemini-Pro,Code Review Assistant,42.79,1925.64,3.2,0,0.0147
2025-08-19,Gemini-Pro,Content Generation,100.46,4520.65,4.77,1,0.0275
2025-08-19,Gemini-Pro,Customer Support Bot,158.87,7149.33,10.63,0,0.0186
2025-08-19,Gemini-Pro,Data Analysis Tool,52.64,2368.83,2.94,0,0.0175
2025-08-20,Claude-3.5,Code Review Assistant,54.49,2452.09,5.83,0,0.0194
2025-08-20,Claude-3.5,Content Generation,104.3,4693.35,9.51,0,0.0401
2025-08-20,Claude-3.5,Customer Support Bot,173.59,7811.65,12.97,0,0.0032
2025-08-20,Claude-3.5,Data Analysis Tool,66.85,3008.36,5.46,0,0.0211
2025-08-20,Custom Fine-tuned,Code Review Assistant,42.59,1916.37,6.3,0,0.0004
2025-08-20,Custom Fine-tuned,Content Generation,113.63,5113.19,12.94,0,0.0228
2025-08-20,Custom Fine-tuned,Customer Support Bot,157.14,7071.38,27.19,0,0.0254
2025-08-20,Custom Fine-tuned,Data Analysis Tool,54.66,2459.57,6.57,0,0.0228
2025-08-20,GPT-4,Code Review Assistant,53.86,2423.66,7.62,0,0.0215
2025-08-20,GPT-4,Content Generation,101.27,4557.36,12.12,0,0.0011
2025-08-20,GPT-4,Customer Support Bot,186.53,8393.85,25.52,0,0.0353
2025-08-20,GPT-4,Data Analysis Tool,60.71,2731.94,6.86,0,-0.001
2025-08-20,Gemini-Pro,Code Review Assistant,48.6,2186.88,5.72,0,0.0293
2025-08-20,Gemini-Pro,Content Generation,109.8,4940.88,8.62,0,0.024
2025-08-20,Gemini-Pro,Customer Support Bot,155.85,7013.38,13.51,0,0.0167
2025-08-20,Gemini-Pro,Data Analysis Tool,53.51,2408.09,3.98,0,0.0204
2025-08-21,Claude-3.5,Code Review Assistant,50.05,2252.14,4.35,0,0.0226
2025-08-21,Claude-3.5,Content Generation,110.37,4966.47,7.14,0,0.0034
2025-08-21,Claude-3.5,Customer Support Bot,146.79,6605.38,18.77,0,0.0052
2025-08-21,Claude-3.5,Data Analysis Tool,56.97,2563.84,5.07,0,0.0382
2025-08-21,Custom Fine-tuned,Code Review Assistant,40.85,1838.21,6.48,0,0.0197
2025-08-21,Custom Fine-tuned,Content Generation,92.91,4180.8,13.6,0,-0.0013
2025-08-21,Custom Fine-tuned,Customer Support Bot,142.81,6426.24,18.68,0,0.01
2025-08-21,Custom Fine-tuned,Data Analysis Tool,46.74,2103.26,6.48,0,0.0294
2025-08-21,GPT-4,Code Review Assistant,57.52,2588.3,9.85,0,0.0084
2025-08-21,GPT-4,Content Generation,111.23,5005.54,14.5,0,0.0266
2025-08-21,GPT-4,Customer Support Bot,182.45,8210.33,21.37,0,0.0215
2025-08-21,GPT-4,Data Analysis Tool,61.88,2784.63,5.53,0,0.0213
2025-08-21,Gemini-Pro,Code Review Assistant,50.14,2256.52,3.82,0,0.015
2025-08-21,Gemini-Pro,Content Generation,128.52,5783.53,12.21,0,0.0184
2025-08-21,Gemini-Pro,Customer Support Bot,152.25,6851.41,13.51,0,0.0087
2025-08-21,Gemini-Pro,Data Analysis Tool,52.67,2370.01,3.09,0,0.0285
2025-08-22,Claude-3.5,Code Review Assistant,40.32,1814.34,4.74,1,0.023
2025-08-22,Claude-3.5,Content Generation,96.83,4357.32,6.3,0,0.0501
2025-08-22,Claude-3.5,Customer Support Bot,142.72,6422.61,15.66,0,0.0238
2025-08-22,Claude-3.5,Data Analysis Tool,54.67,2460.35,5.31,0,0.0128
2025-08-22,Custom Fine-tuned,Code Review Assistant,39.09,1758.84,6.02,0,0.029
2025-08-22,Custom Fine-tuned,Content Generation,87.24,3925.59,9.71,0,0.0413
2025-08-22,Custom Fine-tuned,Customer Support Bot,158.1,7114.72,26.68,0,0.0314
2025-08-22,Custom Fine-tuned,Data Analysis Tool,47.93,2156.74,5.44,0,0.0333
2025-08-22,GPT-4,Code Review Assistant,52.91,2380.88,9.62,0,0.0124
2025-08-22,GPT-4,Content Generation,125.63,5653.42,14.34,1,0.0167
2025-08-22,GPT-4,Customer Support Bot,172.0,7740.04,23.59,0,0.0248
2025-08-22,GPT-4,Data Analysis Tool,57.9,2605.45,6.68,0,0.0171
2025-08-22,Gemini-Pro,Code Review Assistant,43.48,1956.4,2.41,0,0.0125
2025-08-22,Gemini-Pro,Content Generation,90.39,4067.37,5.56,0,0.0263
2025-08-22,Gemini-Pro,Customer Support Bot,189.3,8518.68,14.88,0,0.0236
2025-08-22,Gemini-Pro,Data Analysis Tool,54.12,2435.27,3.82,0,0.0179
2025-08-23,Claude-3.5,Code Review Assistant,39.72,1787.27,5.0,0,0.0162
2025-08-23,Claude-3.5,Content Generation,102.62,4617.89,4.78,0,0.0141
2025-08-23,Claude-3.5,Customer Support Bot,119.26,5366.63,11.09,0,0.0194
2025-08-23,Claude-3.5,Data Analysis Tool,48.62,2187.89,2.63,0,0.0159
2025-08-23,Custom Fine-tuned,Code Review Assistant,35.49,1596.99,5.75,0,0.0282
2025-08-23,Custom Fine-tuned,Content Generation,85.23,3835.15,12.35,0,0.0142
2025-08-23,Custom Fine-tuned,Customer Support Bot,112.37,5056.65,15.43,0,0.024
2025-08-23,Custom Fine-tuned,Data Analysis Tool,40.47,1821.0,4.5,0,-0.0194
2025-08-23,GPT-4,Code Review Assistant,46.1,2074.31,6.95,0,-0.0029
2025-08-23,GPT-4,Content Generation,108.34,4875.49,10.78,0,0.0449
2025-08-23,GPT-4,Customer Support Bot,172.17,7747.74,15.73,2,0.0114
2025-08-23,GPT-4,Data Analysis Tool,47.18,2123.14,3.58,0,0.0272
2025-08-23,Gemini-Pro,Code Review Assistant,43.3,1948.42,4.08,0,0.0186
2025-08-23,Gemini-Pro,Content Generation,85.79,3860.37,5.51,0,0.0116
2025-08-23,Gemini-Pro,Customer Support Bot,163.12,7340.25,14.82,0,0.0187
2025-08-23,Gemini-Pro,Data Analysis Tool,42.73,1922.66,1.39,0,0.017
2025-08-24,Claude-3.5,Code Review Assistant,37.82,1702.02,5.22,0,0.0056
2025-08-24,Claude-3.5,Content Generation,90.45,4070.4,7.67,0,0.0269
2025-08-24,Claude-3.5,Customer Support Bot,143.45,6455.42,10.63,1,0.0163
2025-08-24,Claude-3.5,Data Analysis Tool,47.99,2159.57,3.6,0,0.0385
2025-08-24,Custom Fine-tuned,Code Review Assistant,34.03,1531.2,5.06,0,0.0254
2025-08-24,Custom Fine-tuned,Content Generation,87.34,3930.47,10.73,1,0.0324
2025-08-24,Custom Fine-tuned,Customer Support Bot,116.25,5231.25,18.38,0,0.0153
2025-08-24,Custom Fine-tuned,Data Analysis Tool,40.6,1826.83,4.56,0,0.0279
2025-08-24,GPT-4,Code Review Assistant,45.03,2026.44,7.6,0,0.0342
2025-08-24,GPT-4,Content Generation,85.73,3858.03,7.07,0,0.0216
2025-08-24,GPT-4,Customer Support Bot,167.38,7532.08,24.23,0,0.0168
2025-08-24,GPT-4,Data Analysis Tool,56.92,2561.37,4.04,0,0.01
2025-08-24,Gemini-Pro,Code Review Assistant,35.87,1614.11,3.95,0,0.0145
2025-08-24,Gemini-Pro,Content Generation,90.64,4078.67,5.21,0,0.0247
2025-08-24,Gemini-Pro,Customer Support Bot,153.15,6891.96,10.52,0,0.0171
2025-08-24,Gemini-Pro,Data Analysis Tool,55.08,2478.39,2.08,0,0.0118
2025-08-25,Claude-3.5,Code Review Assistant,55.36,2491.0,6.81,0,0.0174
2025-08-25,Claude-3.5,Content Generation,95.51,4298.09,6.58,1,0.0302
2025-08-25,Claude-3.5,Customer Support Bot,147.89,6654.91,13.14,0,0.0455
2025-08-25,Claude-3.5,Data Analysis Tool,62.77,2824.51,3.89,0,0.0221
2025-08-25,Custom Fine-tuned,Code Review Assistant,39.89,1795.08,6.25,0,0.0175
2025-08-25,Custom Fine-tuned,Content Generation,109.62,4932.94,15.43,0,0.024
2025-08-25,Custom Fine-tuned,Customer Support Bot,149.34,6720.23,26.86,1,0.0236
2025-08-25,Custom Fine-tuned,Data Analysis Tool,47.62,2142.81,3.7,0,0.0307
2025-08-25,GPT-4,Code Review Assistant,37.13,1670.67,5.4,1,0.0386
2025-08-25,GPT-4,Content Generation,100.98,4544.28,8.99,0,0.025
2025-08-25,GPT-4,Customer Support Bot,197.58,8891.18,23.7,0,-0.0005
2025-08-25,GPT-4,Data Analysis Tool,56.32,2534.54,5.66,0,0.0234
2025-08-25,Gemini-Pro,Code Review Assistant,42.48,1911.8,4.49,0,0.0182
2025-08-25,Gemini-Pro,Content Generation,106.56,4795.01,5.46,0,0.0267
2025-08-25,Gemini-Pro,Customer Support Bot,166.52,7493.51,15.07,0,-0.002
2025-08-25,Gemini-Pro,Data Analysis Tool,51.49,2316.97,2.68,0,0.0217
2025-08-26,Claude-3.5,Code Review Assistant,42.47,1911.25,4.45,0,0.0276
2025-08-26,Claude-3.5,Content Generation,84.77,3814.61,6.24,0,0.0205
2025-08-26,Claude-3.5,Customer Support Bot,172.19,7748.58,12.52,1,0.0266
2025-08-26,Claude-3.5,Data Analysis Tool,47.95,2157.55,2.49,0,0.036
2025-08-26,Custom Fine-tuned,Code Review Assistant,47.56,2140.07,7.7,0,0.0142
2025-08-26,Custom Fine-tuned,Content Generation,88.17,3967.66,10.69,0,0.0401
2025-08-26,Custom Fine-tuned,Customer Support Bot,183.02,8235.86,27.04,0,0.0151
2025-08-26,Custom Fine-tuned,Data Analysis Tool,47.82,2152.07,3.45,0,0.0153
2025-08-26,GPT-4,Code Review Assistant,51.55,2319.64,4.8,0,0.037
2025-08-26,GPT-4,Content Generation,104.73,4712.92,8.86,0,0.0275
2025-08-26,GPT-4,Customer Support Bot,209.65,9434.12,26.36,0,0.035
2025-08-26,GPT-4,Data Analysis Tool,59.5,2677.54,6.14,0,0.0237
2025-08-26,Gemini-Pro,Code Review Assistant,46.37,2086.76,5.34,0,0.0158
2025-08-26,Gemini-Pro,Content Generation,104.88,4719.79,6.0,1,0.0144
2025-08-26,Gemini-Pro,Customer Support Bot,155.34,6990.26,10.98,0,0.0283
2025-08-26,Gemini-Pro,Data Analysis Tool,57.78,2599.89,2.86,0,0.0366
2025-08-27,Claude-3.5,Code Review Assistant,52.08,2343.75,6.33,0,0.0307
2025-08-27,Claude-3.5,Content Generation,118.17,5317.73,10.48,0,0.0157
2025-08-27,Claude-3.5,Customer Support Bot,182.93,8231.65,24.46,1,0.0191
2025-08-27,Claude-3.5,Data Analysis Tool,62.05,2792.47,4.72,1,0.0083
2025-08-27,Custom Fine-tuned,Code Review Assistant,41.82,1881.84,8.27,0,0.0104
2025-08-27,Custom Fine-tuned,Content Generation,98.04,4411.97,12.0,0,0.0226
2025-08-27,Custom Fine-tuned,Customer Support Bot,158.58,7136.16,20.23,1,0.0176
2025-08-27,Custom Fine-tuned,Data Analysis Tool,47.86,2153.64,4.1,0,0.0133
2025-08-27,GPT-4,Code Review Assistant,48.95,2202.7,6.03,0,0.0253
2025-08-27,GPT-4,Content Generation,102.77,4624.56,10.98,0,0.0138
2025-08-27,GPT-4,Customer Support Bot,197.84,8903.01,22.65,0,0.0119
2025-08-27,GPT-4,Data Analysis Tool,52.95,2382.81,4.42,0,0.0065
2025-08-27,Gemini-Pro,Code Review Assistant,43.17,1942.76,3.77,0,0.0294
2025-08-27,Gemini-Pro,Content Generation,106.55,4794.83,8.4,1,0.0173
2025-08-27,Gemini-Pro,Customer Support Bot,146.77,6604.77,12.93,0,0.0125
2025-08-27,Gemini-Pro,Data Analysis Tool,67.17,3022.49,3.21,0,0.0306
2025-08-28,Claude-3.5,Code Review Assistant,52.39,2357.6,4.53,1,0.0208
2025-08-28,Claude-3.5,Content Generation,116.42,5238.9,9.23,0,0.0248
2025-08-28,Claude-3.5,Customer Support Bot,150.71,6781.73,19.63,0,0.0205
